#! FIELDS rd1 d1fes dd1fes_rd1
#! SET normalisation  1.000000
#! SET min_rd1 0.10
#! SET max_rd1 0.60
#! SET nbins_rd1  100
#! SET periodic_rd1 false
 0.100000 inf 0.000000
 0.105000 inf 0.000000
 0.110000 inf 0.000000
 0.115000 inf 0.000000
 0.120000 inf 0.000000
 0.125000 -0.417762 -2425.385570
 0.130000 -25.980115 -2352.282435
 0.135000 -38.822690 -2061.046423
 0.140000 -48.255338 -1672.299385
 0.145000 -55.677967 -1296.674257
 0.150000 -61.305012 -963.359381
 0.155000 -65.403532 -682.771294
 0.160000 -68.149626 -412.536805
 0.165000 -69.480054 -115.416804
 0.170000 -69.288678 190.504717
 0.175000 -67.619997 468.642244
 0.180000 -64.766370 643.118162
 0.185000 -61.633274 560.662253
 0.190000 -59.289742 391.982334
 0.195000 -57.285955 444.111424
 0.200000 -54.468309 708.008228
 0.205000 -49.991437 1090.444191
 0.210000 -43.428108 1521.066681
 0.215000 -33.820988 1915.084733
 0.220000 -16.088431 808.151385
 0.225000 -14.659033 30.372212
 0.230000 -13.986931 257.817585
 0.235000 -11.980186 550.996442
 0.240000 -8.388773 895.407909
 0.245000 -2.911990 1296.570234
 0.250000 4.455081 1411.347059
 0.255000 7.603075 -201.626590
 0.260000 6.944632 -126.252630
 0.265000 5.840857 -277.762754
 0.270000 4.949078 -27.278889
 0.275000 5.653540 278.161338
 0.280000 7.010929 176.480565
 0.285000 7.136961 -108.460734
 0.290000 6.040918 -300.182582
 0.295000 4.698775 -188.961505
 0.300000 4.321097 21.849443
 0.305000 4.465170 -11.737178
 0.310000 4.296850 -3.200159
 0.315000 4.710544 152.348982
 0.320000 5.328965 43.416014
 0.325000 5.055194 -128.861068
 0.330000 4.336853 -129.487941
 0.335000 3.865461 -85.139958
 0.340000 2.986400 -281.129448
 0.345000 1.580636 -220.382260
 0.350000 0.998723 -22.288956
 0.355000 1.123271 43.745068
 0.360000 1.231680 -3.197490
 0.365000 1.260998 36.615899
 0.370000 1.609489 75.642007
 0.375000 1.600435 -105.330321
 0.380000 0.788248 -167.920736
 0.385000 0.253073 -43.916500
 0.390000 0.071813 -75.698032
 0.395000 -0.737766 -223.015806
 0.400000 -1.667686 -108.518375
 0.405000 -1.703761 76.228124
 0.410000 -1.299938 43.992773
 0.415000 -1.352677 -46.343158
 0.420000 -1.597521 -43.599063
 0.425000 -1.761910 -26.777320
 0.430000 -1.973514 -65.607070
 0.435000 -2.331328 -57.434101
 0.440000 -2.398082 34.256277
 0.445000 -2.033371 105.657581
 0.450000 -1.368326 155.995984
 0.455000 -0.599398 134.298516
 0.460000 -0.065686 91.662321
 0.465000 0.420985 91.962589
 0.470000 0.611784 -22.335689
 0.475000 0.484418 6.420303
 0.480000 0.740022 69.870607
 0.485000 0.855775 -33.159291
 0.490000 0.667475 -7.041534
 0.495000 0.867149 59.016299
 0.500000 0.849273 -82.440096
 0.505000 0.307189 -95.212583
 0.510000 0.098834 11.841390
 0.515000 0.319493 58.894627
 0.520000 0.465367 -14.288034
 0.525000 0.363217 7.405790
 0.530000 0.579403 47.626019
 0.535000 0.640327 -1.619764
 0.540000 0.864986 90.577536
 0.545000 1.179131 3.146916
 0.550000 1.201364 72.655047
 0.555000 2.396916 431.513362
 0.560000 5.649006 874.828651
 0.565000 11.184689 1339.469613
 0.570000 19.180510 1801.365945
 0.575000 inf 0.000000
 0.580000 inf 0.000000
 0.585000 inf 0.000000
 0.590000 inf 0.000000
 0.595000 inf 0.000000
 0.600000 inf 0.000000
